728,mix_test_77,1594393036,0
729,mix_test_78,1594393036,1593856812
730,mix_test_79,1594393036,1593856812
731,mix_test_80,1594393036,1593856812
732,mix_test_81,1594393036,0
733,mix_test_82,1594393036,1593856812
734,mix_test_83,1594393036,1593856812
735,mix_test_84,1594393036,0
736,mix_test_85,1594393036,0
737,mix_test_86,1594393036,0
738,mix_test_87,1594393036,0
739,mix_test_88,1594393036,0
740,mix_test_89,1594393036,1593856812
741,mix_test_90,1594393036,0
742,mix_test_91,1594393036,0
743,mix_test_92,1594393036,1593856812
744,mix_test_93,1594393036,0
745,mix_test_94,1594393036,0
746,mix_test_95,1594393036,0
747,mix_test_96,1594393036,0
748,mix_test_97,1594393036,0
749,mix_test_98,1594393036,0
750,mix_test_99,1594393036,0
751,mix_successive_0,1594393036,1593856812
752,mix_successive_4,1594393036,0
753,mix_successive_6,1594393036,1593856812
754,mix_successive_10,1594393036,0
755,mix_successive_16,1594393036,0
756,mix_successive_20,1594393036,0
757,mix_successive_21,1594393036,0
758,mix_successive_28,1594393036,0
759,mix_successive_30,1594393036,0
760,mix_successive_31,1594393036,0
761,mix_successive_32,1594393036,0
762,mix_successive_39,1594393036,0
763,mix_successive_40,1594393036,1593856812
764,mix_successive_42,1594393036,0
765,mix_successive_43,1594393036,0
766,mix_successive_45,1594393036,1593856812
767,mix_successive_46,1594393036,0
768,mix_successive_61,1594393036,0
769,mix_successive_64,1594393036,1593856812
4186,d_neg_prec_star_01,1594393036,0
4187,d_neg_prec_star_02,1594393036,0
4188,d_neg_prec_star_03,1594393036,0
4189,u_neg_prec_star_01,1594393036,0
4190,u_neg_prec_star_02,1594393036,0
4191,u_neg_prec_star_03,1594393036,0
4192,notintsubject_o_neg_prec_star_01,0,1594393036
4193,notintsubject_o_neg_prec_star_02,0,1594393036
4194,notintsubject_o_neg_prec_star_03,0,1594393036
4195,x_neg_prec_star_01,1594393036,0
4196,x_neg_prec_star_02,1594393036,0
4197,x_neg_prec_star_03,1594393036,0
4198,X_neg_prec_star_01,1594393036,0
4199,X_neg_prec_star_02,1594393036,0
4200,X_neg_prec_star_03,1594393036,0
4201,s_neg_prec_star_01,1594393036,0
4202,s_neg_prec_star_02,1594393036,0
4203,p_neg_prec_star_01,1594393036,0
4204,p_neg_prec_star_02,1594393036,0
4205,p_neg_prec_star_03,0,1594393036
4206,p_neg_prec_star_04,0,1594393036
